index,Datetime,Open,High,Low,Close,Volume,trade_counter,local_min,trigger,triggered,buy_price,local_max,sell_target,sell_signal,capital,in_trade,no_trade_capital
1461,2024-04-11,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,36231533,0,1.9999999949504854e-06,2.01999999489999e-06,False,,,,False,1000.0,False,1000.0
1462,2024-04-12,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,85503729,0,1.9999999949504854e-06,2.01999999489999e-06,False,,,,False,1000.0,False,1000.0
1463,2024-04-13,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,61693959,0,9.999999974752427e-07,1.009999997449995e-06,False,,,,False,1000.0,False,500.0
1464,2024-04-14,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,55717940,0,9.999999974752427e-07,1.009999997449995e-06,False,,,,False,1000.0,False,500.0
1465,2024-04-15,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,43047386,0,9.999999974752427e-07,1.009999997449995e-06,False,,,,False,1000.0,False,500.0
1466,2024-04-16,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,39588893,0,9.999999974752427e-07,1.009999997449995e-06,False,,,,False,1000.0,False,500.0
1467,2024-04-17,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,37273961,0,9.999999974752427e-07,1.009999997449995e-06,False,,,,False,1000.0,False,500.0
1468,2024-04-18,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,38721239,0,9.999999974752427e-07,1.009999997449995e-06,False,,,,False,1000.0,False,500.0
1469,2024-04-19,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,46399521,0,9.999999974752427e-07,1.009999997449995e-06,False,,,,False,1000.0,False,500.0
1470,2024-04-20,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,30408828,0,9.999999974752427e-07,1.009999997449995e-06,False,,,,False,1000.0,False,500.0
1471,2024-04-21,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,30512278,0,9.999999974752427e-07,1.009999997449995e-06,False,,,,False,1000.0,False,500.0
1472,2024-04-22,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,29852263,0,9.999999974752427e-07,1.009999997449995e-06,False,,,,False,1000.0,False,500.0
1473,2024-04-23,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,28983094,0,9.999999974752427e-07,1.009999997449995e-06,False,,,,False,1000.0,False,500.0
1474,2024-04-24,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,31958552,0,9.999999974752427e-07,1.009999997449995e-06,False,,,,False,1000.0,False,500.0
1475,2024-04-25,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,26720942,0,9.999999974752427e-07,1.009999997449995e-06,False,,,,False,1000.0,False,500.0
1476,2024-04-26,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,53751059,0,9.999999974752427e-07,1.009999997449995e-06,False,,,,False,1000.0,False,500.0
1477,2024-04-27,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,36143815,0,9.999999974752427e-07,1.009999997449995e-06,False,,,,False,1000.0,False,500.0
1478,2024-04-28,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,23160266,0,9.999999974752427e-07,1.009999997449995e-06,False,,,,False,1000.0,False,500.0
1479,2024-04-29,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,26487387,0,9.999999974752427e-07,1.009999997449995e-06,False,,,,False,1000.0,False,500.0
1480,2024-04-30,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,32524843,0,9.999999974752427e-07,1.009999997449995e-06,False,,,,False,1000.0,False,500.0
1481,2024-05-01,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,42540230,0,9.999999974752427e-07,1.009999997449995e-06,False,,,,False,1000.0,False,500.0
1482,2024-05-02,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,33584955,0,9.999999974752427e-07,1.009999997449995e-06,False,,,,False,1000.0,False,500.0
1483,2024-05-03,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,30392413,0,9.999999974752427e-07,1.009999997449995e-06,False,,,,False,1000.0,False,500.0
1484,2024-05-04,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,28629094,0,9.999999974752427e-07,1.009999997449995e-06,False,,,,False,1000.0,False,500.0
1485,2024-05-05,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,22179746,0,9.999999974752427e-07,1.009999997449995e-06,False,,,,False,1000.0,False,500.0
1486,2024-05-06,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,27967048,0,9.999999974752427e-07,1.009999997449995e-06,False,,,,False,1000.0,False,500.0
1487,2024-05-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,24706490,0,9.999999974752427e-07,1.009999997449995e-06,False,,,,False,1000.0,False,500.0
1488,2024-05-08,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,25105360,0,9.999999974752427e-07,1.009999997449995e-06,False,,,,False,1000.0,False,500.0
1489,2024-05-09,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,24570123,0,9.999999974752427e-07,1.009999997449995e-06,False,,,,False,1000.0,False,500.0
1490,2024-05-10,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,26084770,0,9.999999974752427e-07,1.009999997449995e-06,False,,,,False,1000.0,False,500.0
1491,2024-05-11,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,17751983,0,9.999999974752427e-07,1.009999997449995e-06,False,,,,False,1000.0,False,500.0
1492,2024-05-12,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,16525554,0,9.999999974752427e-07,1.009999997449995e-06,False,,,,False,1000.0,False,500.0
1493,2024-05-13,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,34938087,0,9.999999974752427e-07,1.009999997449995e-06,False,,,,False,1000.0,False,500.0
1494,2024-05-14,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,25117964,0,9.999999974752427e-07,1.009999997449995e-06,False,,,,False,1000.0,False,500.0
1495,2024-05-15,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,24380546,0,9.999999974752427e-07,1.009999997449995e-06,False,,,,False,1000.0,False,500.0
1496,2024-05-16,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,23415232,0,9.999999974752427e-07,1.009999997449995e-06,False,,,,False,1000.0,False,500.0
1497,2024-05-17,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,23108835,0,9.999999974752427e-07,1.009999997449995e-06,False,,,,False,1000.0,False,500.0
1498,2024-05-18,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,16158562,0,9.999999974752427e-07,1.009999997449995e-06,False,,,,False,1000.0,False,500.0
1499,2024-05-19,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,16582440,0,9.999999974752427e-07,1.009999997449995e-06,False,,,,False,1000.0,False,500.0
1500,2024-05-20,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,23300254,0,9.999999974752427e-07,1.009999997449995e-06,False,,,,False,1000.0,False,500.0
1501,2024-05-21,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,35431072,0,9.999999974752427e-07,1.009999997449995e-06,False,,,,False,1000.0,False,500.0
1502,2024-05-22,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,29752478,0,9.999999974752427e-07,1.009999997449995e-06,False,,,,False,1000.0,False,500.0
1503,2024-05-23,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,33058530,0,9.999999974752427e-07,1.009999997449995e-06,False,,,,False,1000.0,False,500.0
1504,2024-05-24,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,27044780,0,9.999999974752427e-07,1.009999997449995e-06,False,,,,False,1000.0,False,500.0
1505,2024-05-25,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,18327228,0,9.999999974752427e-07,1.009999997449995e-06,False,,,,False,1000.0,False,500.0
1506,2024-05-26,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,17606284,0,9.999999974752427e-07,1.009999997449995e-06,False,,,,False,1000.0,False,500.0
1507,2024-05-27,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,26515063,0,9.999999974752427e-07,1.009999997449995e-06,False,,,,False,1000.0,False,500.0
1508,2024-05-28,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,28861785,0,9.999999974752427e-07,1.009999997449995e-06,False,,,,False,1000.0,False,500.0
1509,2024-05-29,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,29904162,0,9.999999974752427e-07,1.009999997449995e-06,False,,,,False,1000.0,False,500.0
1510,2024-05-30,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,27625970,0,9.999999974752427e-07,1.009999997449995e-06,False,,,,False,1000.0,False,500.0
1511,2024-05-31,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,24022814,0,9.999999974752427e-07,1.009999997449995e-06,False,,,,False,1000.0,False,500.0
1512,2024-06-01,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,17578289,0,9.999999974752427e-07,1.009999997449995e-06,False,,,,False,1000.0,False,500.0
1513,2024-06-02,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,19621346,0,9.999999974752427e-07,1.009999997449995e-06,False,,,,False,1000.0,False,500.0
1514,2024-06-03,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,27569709,0,9.999999974752427e-07,1.009999997449995e-06,False,,,,False,1000.0,False,500.0
1515,2024-06-04,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,25499066,0,9.999999974752427e-07,1.009999997449995e-06,False,,,,False,1000.0,False,500.0
1516,2024-06-05,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,27624052,0,9.999999974752427e-07,1.009999997449995e-06,False,,,,False,1000.0,False,500.0
1517,2024-06-06,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,22775421,0,9.999999974752427e-07,1.009999997449995e-06,False,,,,False,1000.0,False,500.0
1518,2024-06-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,31283479,0,9.999999974752427e-07,1.009999997449995e-06,False,,,,False,1000.0,False,500.0
1519,2024-06-08,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,49132946,0,9.999999974752427e-07,1.009999997449995e-06,False,,,,False,1000.0,False,500.0
1520,2024-06-09,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,127944910,0,9.999999974752427e-07,1.009999997449995e-06,False,,,,False,1000.0,False,500.0
