index,Datetime,Open,High,Low,Close,Volume,trade_counter,local_min,trigger,triggered,buy_price,local_max,sell_target,sell_signal,capital,in_trade,no_trade_capital
1461,2024-04-11,1.3471490144729614,1.406803011894226,1.3247820138931274,1.3998750448226929,3560338,0,1.3998750448226929,1.4138737952709197,False,,,,False,1000.0,False,1000.0
1462,2024-04-12,1.185884952545166,1.3739540576934814,1.142320990562439,1.3471490144729614,5438071,0,1.3471490144729614,1.3606205046176911,False,,,,False,1000.0,False,962.3351880264358
1463,2024-04-13,1.0237009525299072,1.2167600393295288,0.9470329880714417,1.1875940561294556,4587780,0,1.1875940561294556,1.19946999669075,False,,,,False,1000.0,False,848.357187680187
1464,2024-04-14,1.102004051208496,1.1146440505981445,0.9740790128707886,1.0237009525299072,3731451,0,1.0237009525299072,1.0339379620552063,False,,,,False,1000.0,False,731.2802355581447
1465,2024-04-15,1.019544005393982,1.126466989517212,0.9972259998321533,1.102004051208496,3559533,1,1.0237009525299072,1.0339379620552063,True,1.102004051208496,,,False,1000.0,False,787.2160128035392
1466,2024-04-16,1.0297590494155884,1.050428032875061,0.9829270243644714,1.019544005393982,3707068,1,,,False,,1.102004051208496,1.0744539499282837,False,925.1726473018991,True,728.3107225638961
1467,2024-04-17,1.0489360094070435,1.0857210159301758,0.9757300019264221,1.0297460556030273,6028757,1,,,False,,1.102004051208496,1.0744539499282837,False,934.4303720787342,True,735.5985517503486
1468,2024-04-18,1.0472760200500488,1.092561960220337,1.0252690315246582,1.0486079454421997,3615609,1,,,False,,1.102004051208496,1.0744539499282837,False,951.54636164201,True,749.0725328095377
1469,2024-04-19,1.0657949447631836,1.0960450172424316,0.9918550252914429,1.0472760200500488,4215636,1,,,False,,1.102004051208496,1.0744539499282837,False,950.337722353715,True,748.1210726080884
1470,2024-04-20,1.1890850067138672,1.202597975730896,1.0586719512939453,1.0657949447631836,5819701,1,,,False,,1.102004051208496,1.0744539499282837,False,967.1424924385674,True,761.3500567103662
1471,2024-04-21,1.2171789407730103,1.240064024925232,1.1794450283050537,1.1890850067138672,3799160,1,,,False,,1.1890850067138672,1.1593578815460204,False,1079.0205402692259,True,849.4222474438608
