index,Datetime,Open,High,Low,Close,Volume,trade_counter,local_min,trigger,triggered,buy_price,local_max,sell_target,sell_signal,capital,in_trade,no_trade_capital
1461,2024-04-11,1.875059962272644,1.9372919797897339,1.8580440282821655,1.8708620071411133,18179107,0,1.8708620071411133,1.9269878673553467,False,,,,False,1000.0,False,1000.0
1462,2024-04-12,1.5816700458526611,1.8765820264816284,1.417283058166504,1.875059962272644,27541968,0,1.8708620071411133,1.9269878673553467,False,,,,False,1000.0,False,1002.2438614475611
1463,2024-04-13,1.3709169626235962,1.6088409423828125,1.1939150094985962,1.5816700458526611,28015890,0,1.5816700458526611,1.629120147228241,False,,,,False,1000.0,False,845.4231470923022
1464,2024-04-14,1.474392056465149,1.4838989973068237,1.3102320432662964,1.3709169626235962,15301187,0,1.3709169626235962,1.4120444715023042,False,,,,False,1000.0,False,732.7728915284944
1465,2024-04-15,1.3952749967575073,1.5607340335845947,1.3433339595794678,1.474392056465149,13585054,1,1.3709169626235962,1.4120444715023042,True,1.474392056465149,,,False,1000.0,False,788.0816708219893
1466,2024-04-16,1.4337680339813232,1.4814050197601318,1.3622280359268188,1.3952749967575073,32674806,1,,,False,,1.474392056465149,1.4596481359004974,False,946.3391983423157,True,745.792576593954
1467,2024-04-17,1.4160150289535522,1.4610830545425415,1.3766039609909058,1.4337680339813232,11690236,1,,,False,,1.474392056465149,1.4596481359004974,False,972.4469334288048,True,766.3676040822922
1468,2024-04-18,1.779283046722412,1.8223739862442017,1.3725839853286743,1.4160150289535522,51863362,1,,,False,,1.474392056465149,1.4596481359004974,False,960.4060349785419,True,756.8783927134112
1469,2024-04-19,1.7448190450668335,1.8566149473190308,1.5745559930801392,1.779283046722412,77980237,1,,,False,,1.779283046722412,1.761490216255188,False,1206.7909881366552,True,951.0498582636545
1470,2024-04-20,1.7659319639205933,1.8139859437942505,1.6982799768447876,1.7448259592056274,24656939,1,,,False,,1.779283046722412,1.761490216255188,True,1183.420618386159,True,932.6320982229561
1471,2024-04-21,1.8402780294418335,1.8858989477157593,1.7535640001296997,1.7659319639205933,32800940,1,1.7659319639205933,1.818909922838211,False,,,,False,1183.420618386159,False,943.9135313988952
1472,2024-04-22,1.8831570148468018,1.9293160438537598,1.8112390041351318,1.8402780294418335,36575597,2,1.7659319639205933,1.818909922838211,True,1.8402780294418335,,,False,1183.420618386159,False,983.6524673746433
1473,2024-04-23,1.7878010272979736,1.8910529613494873,1.757277011871338,1.8831570148468018,24335965,2,,,False,,1.8831570148468018,1.8643254446983337,False,1210.9946450342463,True,1006.5718410330416
1474,2024-04-24,1.6504340171813965,1.792067050933838,1.6368099451065063,1.7878010272979736,18921386,2,,,False,,1.8831570148468018,1.8643254446983337,True,1149.6744314869031,True,955.6028293235447
1475,2024-04-25,1.9165799617767334,2.1202449798583984,1.5944379568099976,1.6504919528961182,273946019,2,1.6504919528961182,1.7000067114830018,False,,,,False,1149.6744314869031,False,882.209348736658
1476,2024-04-26,1.7273839712142944,1.9270999431610107,1.722458004951477,1.9165799617767334,82573100,3,1.6504919528961182,1.7000067114830018,True,1.9165799617767334,,,False,1149.6744314869031,False,1024.436839521629
1477,2024-04-27,1.6726750135421753,1.7303309440612793,1.6142929792404175,1.7273839712142944,24932394,3,,,False,,1.9165799617767334,1.897414162158966,False,1036.183840315413,True,923.3091294926293
1478,2024-04-28,1.670022964477539,1.7268480062484741,1.6597739458084106,1.6726750135421753,18434717,3,,,False,,1.9165799617767334,1.897414162158966,False,1003.3662740967687,True,894.0664822726344
1479,2024-04-29,1.673145055770874,1.7081329822540283,1.6241790056228638,1.670022964477539,31501431,3,,,False,,1.9165799617767334,1.897414162158966,False,1001.7754231740478,True,892.6489276617045
