index,Datetime,Open,High,Low,Close,Volume,trade_counter,local_min,trigger,triggered,buy_price,local_max,sell_target,sell_signal,capital,no_trade_capital
832,2024-08-07,6.369999885559082,7.110000133514404,6.360000133514404,7.099999904632568,7073300,0,7.099999904632568,7.312999901771546,False,,,,False,1000.0,1000.0
833,2024-08-08,6.639999866485596,6.820000171661377,6.420000076293945,6.5,7414700,0,6.5,6.695,False,,,,False,1000.0,915.4929700434103
834,2024-08-09,6.289999961853027,7.03000020980835,6.25,6.829999923706055,8675400,1,6.5,6.695,True,6.829999923706055,,,False,1000.0,961.9718331615264
835,2024-08-12,6.03000020980835,6.289999961853027,5.960000038146973,6.25,5862100,1,,,False,,6.829999923706055,6.761699924468994,False,915.0805373082144,880.2817019648176
836,2024-08-13,6.539999961853027,6.590000152587891,6.010000228881836,6.090000152587891,7239200,1,,,False,,6.829999923706055,6.761699924468994,False,891.6544978939576,857.7465118857707
837,2024-08-14,6.28000020980835,6.670000076293945,6.244999885559082,6.659999847412109,4826800,1,,,False,,6.829999923706055,6.761699924468994,False,975.1097982147999,938.028160122457
838,2024-08-15,6.690000057220459,6.75,6.465000152587891,6.46999979019165,4996100,1,,,False,,6.829999923706055,6.761699924468994,False,947.2913415028175,911.267588323507
839,2024-08-16,6.739999771118164,6.818999767303467,6.610000133514404,6.730000019073486,5045700,1,,,False,,6.829999923706055,6.761699924468994,False,985.3587253660895,947.8873393621221
840,2024-08-19,7.150000095367432,7.179999828338623,6.53000020980835,6.760000228881836,4909700,1,,,False,,6.829999923706055,6.761699924468994,False,989.7511426638148,952.1127210820254
841,2024-08-20,7.159999847412109,7.309999942779541,6.96999979019165,7.170000076293945,3871600,1,,,False,,7.170000076293945,7.0983000755310055,False,1049.7804035704003,1009.859179239665
842,2024-08-21,7.619999885559082,7.659999847412109,7.130000114440918,7.170000076293945,5058600,1,,,False,,7.170000076293945,7.0983000755310055,False,1049.7804035704003,1009.859179239665
843,2024-08-22,7.349999904632568,7.704999923706055,7.320000171661377,7.699999809265137,5219300,1,,,False,,7.699999809265137,7.622999811172486,False,1127.3791940376782,1084.5070299565896
844,2024-08-23,7.809999942779541,7.8420000076293945,7.260000228881836,7.460000038146973,6388100,1,,,False,,7.699999809265137,7.622999811172486,True,1092.240134916293,1050.7042448380193
845,2024-08-26,7.889999866485596,8.164999961853027,7.78000020980835,7.889999866485596,3785000,1,7.889999866485596,8.126699862480164,False,,,,False,1092.240134916293,1111.2676017555398
846,2024-08-27,7.610000133514404,7.940000057220459,7.460000038146973,7.800000190734863,3739800,1,7.800000190734863,8.03400019645691,False,,,,False,1092.240134916293,1098.5915909161579
847,2024-08-28,7.369999885559082,7.590000152587891,7.159999847412109,7.590000152587891,3663300,1,7.590000152587891,7.817700157165527,False,,,,False,1092.240134916293,1069.0141203573269
848,2024-08-29,7.409999847412109,7.809999942779541,7.340000152587891,7.519999980926514,3333600,1,7.519999980926514,7.745599980354309,False,,,,False,1092.240134916293,1059.154941117662
849,2024-08-30,7.28000020980835,7.599999904632568,7.195000171661377,7.53000020980835,3563000,1,7.519999980926514,7.745599980354309,False,,,,False,1092.240134916293,1060.5634240776844
850,2024-09-03,6.070000171661377,6.78000020980835,5.940000057220459,6.460000038146973,13369700,1,6.460000038146973,6.653800039291382,False,,,,False,1092.240134916293,909.8591725236486
851,2024-09-04,6.099999904632568,6.224999904632568,5.885000228881836,6.050000190734863,5711900,1,6.050000190734863,6.231500196456909,False,,,,False,1092.240134916293,852.112714366009
852,2024-09-05,6.170000076293945,6.324999809265137,6.039999961853027,6.139999866485596,3483200,1,6.050000190734863,6.231500196456909,False,,,,False,1092.240134916293,864.7887252053908
853,2024-09-06,5.920000076293945,6.300000190734863,5.894999980926514,6.159999847412109,4577900,1,6.050000190734863,6.231500196456909,False,,,,False,1092.240134916293,867.6056239652717
854,2024-09-09,6.119999885559082,6.130000114440918,5.909999847412109,5.949999809265137,3986000,1,5.949999809265137,6.128499803543091,False,,,,False,1092.240134916293,838.0281534064408
855,2024-09-10,6.320000171661377,6.320000171661377,6.054999828338623,6.159999847412109,3088600,2,5.949999809265137,6.128499803543091,True,6.159999847412109,,,False,1092.240134916293,867.6056239652717
856,2024-09-11,6.449999809265137,6.510000228881836,6.170000076293945,6.179999828338623,2941800,2,,,False,,6.179999828338623,6.118199830055237,False,1095.786365826457,870.4225227251526
857,2024-09-12,6.5,6.635000228881836,6.25,6.440000057220459,3443700,2,,,False,,6.440000057220459,6.3756000566482545,False,1141.8874522074038,907.0422737637678
858,2024-09-13,6.570000171661377,6.755000114440918,6.440000057220459,6.599999904632568,3757800,2,,,False,,6.599999904632568,6.533999905586243,False,1170.2572994887162,929.5774638428145
859,2024-09-16,6.650000095367432,6.670000076293945,6.401000022888184,6.559999942779541,3011400,2,,,False,,6.599999904632568,6.533999905586243,False,1163.164837668388,923.9436663230529
860,2024-09-17,6.760000228881836,7.034999847412109,6.730000019073486,6.730000019073486,4154400,2,,,False,,6.730000019073486,6.662700018882751,False,1193.3078426791892,947.8873393621221
861,2024-09-18,6.909999847412109,7.40500020980835,6.809999942779541,6.809999942779541,6071900,2,,,False,,6.809999942779541,6.741899943351745,False,1207.4927663198455,959.1549344016455
862,2024-09-19,6.940000057220459,7.239999771118164,6.900000095367432,7.159999847412109,4634400,2,,,False,,7.159999847412109,7.088399848937988,False,1269.5518495221233,1008.4506962796426
863,2024-09-20,6.800000190734863,6.900000095367432,6.711999893188477,6.860000133514404,17168000,2,,,False,,7.159999847412109,7.088399848937988,True,1216.3583858696625,966.1972148814297
864,2024-09-23,6.670000076293945,6.800000190734863,6.630000114440918,6.739999771118164,3540200,2,6.739999771118164,6.9421997642517095,False,,,,False,1216.3583858696625,949.2957551619805
865,2024-09-24,6.840000152587891,6.949999809265137,6.683000087738037,6.71999979019165,2869100,2,6.71999979019165,6.9215997838974,False,,,,False,1216.3583858696625,946.4788564020997
866,2024-09-25,6.889999866485596,7.119999885559082,6.809999942779541,6.860000133514404,3265500,2,6.71999979019165,6.9215997838974,False,,,,False,1216.3583858696625,966.1972148814297
867,2024-09-26,7.170000076293945,7.175000190734863,6.800000190734863,7.0,6577600,3,6.71999979019165,6.9215997838974,True,7.0,,,False,1216.3583858696625,985.9155062005957
868,2024-09-27,6.980000019073486,7.300000190734863,6.965000152587891,7.230000019073486,3615000,3,,,False,,7.230000019073486,7.1577000188827515,False,1256.3244504339793,1018.3098755193075
869,2024-09-30,6.590000152587891,7.09499979019165,6.590000152587891,6.889999866485596,5317400,3,,,False,,7.230000019073486,7.1577000188827515,True,1197.2441594629443,970.422529441169
870,2024-10-01,6.170000076293945,6.579999923706055,6.070000171661377,6.510000228881836,7272800,3,6.510000228881836,6.705300235748291,False,,,,False,1197.2441594629443,916.9014530034327
871,2024-10-02,6.110000133514404,6.409999847412109,6.070000171661377,6.190000057220459,4763900,3,6.190000057220459,6.375700058937073,False,,,,False,1197.2441594629443,871.831005685175
872,2024-10-03,6.059999942779541,6.179999828338623,6.039999961853027,6.079999923706055,4308100,3,6.079999923706055,6.262399921417236,False,,,,False,1197.2441594629443,856.3380289257483
873,2024-10-04,6.110000133514404,6.340000152587891,6.070000171661377,6.150000095367432,3838800,3,6.079999923706055,6.262399921417236,False,,,,False,1197.2441594629443,866.1972081654133
874,2024-10-07,6.179999828338623,6.190000057220459,6.03000020980835,6.119999885559082,3491800,3,6.079999923706055,6.262399921417236,False,,,,False,1197.2441594629443,861.97182644551
875,2024-10-08,6.440000057220459,6.489999771118164,6.139999866485596,6.179999828338623,3770800,3,6.079999923706055,6.262399921417236,False,,,,False,1197.2441594629443,870.4225227251526
876,2024-10-09,6.150000095367432,6.630000114440918,6.090000152587891,6.489999771118164,5736400,4,6.079999923706055,6.262399921417236,True,6.489999771118164,,,False,1197.2441594629443,914.0844870833878
877,2024-10-10,6.179999828338623,6.210000038146973,5.949999809265137,6.090000152587891,4983700,4,,,False,,6.489999771118164,6.425099773406982,False,1123.4541403624864,857.7465118857707
878,2024-10-11,6.619999885559082,6.670000076293945,6.059999942779541,6.110000133514404,5396000,4,,,False,,6.489999771118164,6.425099773406982,False,1127.1436413175095,860.5634106456516
879,2024-10-14,6.71999979019165,6.809999942779541,6.514999866485596,6.639999866485596,3608500,4,,,False,,6.639999866485596,6.5735998678207395,False,1224.9154606079367,935.2112613625762
880,2024-10-15,6.670000076293945,6.765999794006348,6.489999771118164,6.71999979019165,2579700,4,,,False,,6.71999979019165,6.652799792289734,False,1239.6734644280282,946.4788564020997
881,2024-10-16,7.010000228881836,7.070000171661377,6.710000038146973,6.75,4525100,4,,,False,,6.75,6.6825,False,1245.2077598428832,950.704238122003
882,2024-10-17,6.550000190734863,7.099999904632568,6.539999961853027,7.099999904632568,4856600,4,,,False,,7.099999904632568,7.028999905586242,False,1309.7740705381043,1000.0
883,2024-10-18,6.940000057220459,6.949999809265137,6.570000171661377,6.570000171661377,3633900,4,,,False,,7.099999904632568,7.028999905586242,True,1212.0022512476773,925.3521492830753
884,2024-10-21,6.760000228881836,6.940000057220459,6.590000152587891,6.934999942779541,3966100,4,6.934999942779541,7.143049941062928,False,,,,False,1212.0022512476773,976.7605684409419
885,2024-10-22,6.610000133514404,6.789999961853027,6.559999942779541,6.699999809265137,2843500,4,6.699999809265137,6.900999803543091,False,,,,False,1212.0022512476773,943.6619576422188
886,2024-10-23,6.329999923706055,6.630000114440918,6.239999771118164,6.550000190734863,3976600,4,6.550000190734863,6.74650019645691,False,,,,False,1212.0022512476773,922.5352505231945
887,2024-10-24,6.360000133514404,6.449999809265137,6.195000171661377,6.449999809265137,2934500,4,6.449999809265137,6.643499803543091,False,,,,False,1212.0022512476773,908.4506895636262
888,2024-10-25,6.480000019073486,6.610000133514404,6.28000020980835,6.420000076293945,3517500,4,6.420000076293945,6.612600078582764,False,,,,False,1212.0022512476773,904.2253750038868
889,2024-10-28,6.869999885559082,6.945000171661377,6.559999942779541,6.579999923706055,4546900,4,6.420000076293945,6.612600078582764,False,,,,False,1212.0022512476773,926.7605650829337
890,2024-10-29,6.739999771118164,6.849999904632568,6.650000095367432,6.849999904632568,2506900,5,6.420000076293945,6.612600078582764,True,6.849999904632568,,,False,1212.0022512476773,964.7887319214072
891,2024-10-30,6.679999828338623,6.900000095367432,6.599999904632568,6.619999885559082,4475000,5,,,False,,6.849999904632568,6.781499905586243,False,1171.3072812060645,932.3943626026954
892,2024-10-31,6.320000171661377,6.684999942779541,6.320000171661377,6.650000095367432,4378400,5,,,False,,6.849999904632568,6.781499905586243,False,1176.6153574588877,936.6197443225986
893,2024-11-01,6.400000095367432,6.579999923706055,6.335000038146973,6.360000133514404,3630500,5,,,False,,6.849999904632568,6.781499905586243,False,1125.3043192806379,895.7746787242443
894,2024-11-04,6.639999866485596,6.690000057220459,6.21999979019165,6.400000095367432,3884900,5,,,False,,6.849999904632568,6.781499905586243,False,1132.3816980383958,901.408476244006
895,2024-11-05,6.820000171661377,6.829999923706055,6.465000152587891,6.590000152587891,4354200,5,,,False,,6.849999904632568,6.781499905586243,False,1165.999289322251,928.1690480429561
896,2024-11-06,6.96999979019165,7.050000190734863,6.769999980926514,6.949999809265137,7361700,5,,,False,,6.949999809265137,6.880499811172485,False,1229.6956981420722,978.8732257208115
897,2024-11-07,6.929999828338623,7.090000152587891,6.679999828338623,6.920000076293945,5800100,5,,,False,,6.949999809265137,6.880499811172485,False,1224.3877062582587,974.6479111610722
898,2024-11-08,7.099999904632568,7.204999923706055,6.809999942779541,6.860000133514404,6667000,5,,,False,,6.949999809265137,6.880499811172485,True,1213.771638121622,966.1972148814297
899,2024-11-11,7.840000152587891,8.489999771118164,7.230000019073486,7.5,15577600,5,7.5,7.7250000000000005,False,,,,False,1213.771638121622,1056.338042357781
900,2024-11-12,7.579999923706055,8.045000076293945,7.429999828338623,7.519999980926514,6810800,5,7.5,7.7250000000000005,False,,,,False,1213.771638121622,1059.154941117662
